x,y,result
4730,3322,54247
44006,45025,16087
34509,32072,21143
11541,18182,53641
10394,48029,11977
41962,20375,37564
20902,55148,42405
47111,16798,45567
17460,40265,40730
12858,8859,9521
46340,52811,16678
21729,23052,12581
20578,61710,21366
17125,3108,34661
64919,37127,55391
30781,4112,54277
40449,9249,57034
49137,9420,11643
41322,60678,43982
27603,51716,57409
43169,4027,1693
6554,64072,34089
59176,53666,975
15332,11098,60525
28393,28191,22823
19957,9196,14873
15465,41687,42245
32249,36043,49151
37859,49374,8958
39151,37240,51457
20964,4394,62434
41352,61413,61161
13644,24951,44724
5296,54967,23745
20092,32899,26928
41145,63261,53205
36927,47699,9203
61795,30565,58511
35827,11590,3826
41664,64221,4943
39782,61622,52509
7879,55247,23734
37771,40128,55002
25752,10093,999
23964,64904,19940
47333,44929,30966
3760,23148,2180
40804,17405,6791
48100,46101,44982
6834,2654,61423
13463,47980,44218
377,50390,16437
30142,62173,16301
15418,432,8876
8226,57083,53035
64653,48008,19550
53167,6994,28778
37717,25401,42870
47123,63470,49353
35494,5550,7054
62836,17290,59669
50479,1059,43555
40439,25746,32941
18464,23001,62079
6309,25299,30489
25656,19772,53404
7741,26034,20493
4625,37883,14115
22669,20044,27789
38315,30895,26769
11590,37431,5661
13366,64758,4343
44426,51083,27522
24621,26011,30057
49015,60116,19627
31561,46314,41280
11869,16502,51405
47373,52309,8852
42248,299,35434
9773,48558,21471
25598,35429,43565
2793,33340,52113
61463,7419,51433
5686,18595,49959
27463,44001,7510
49491,39054,55362
15895,62857,47230
38274,60321,61236
48403,62895,56626
20794,31881,11925
57474,52356,45961
12657,3806,64326
3321,60031,12190
56115,45570,52808
60330,350,43341
28590,20391,28641
35780,31384,24846
53731,31706,55757
38803,59417,54823
50301,729,42938
37881,34255,26282
39783,53777,57346
31575,12519,61234
48560,14441,898
9877,3817,54379
46322,1813,43750
56174,58980,61601
5619,59495,7816
53473,61735,62749
39528,48266,31843
62085,2580,14976
3120,32328,19179
33965,56852,33994
64034,7230,1811
50732,48797,36494
7959,23075,23217
17515,47742,46034
11315,49090,37363
60262,59875,52121
63531,4601,29701
63693,44316,42967
6415,54330,10168
37759,12035,56850
48287,25695,17611
8232,22277,29756
8424,4780,30863
24858,11544,2115
37108,58823,30369
2858,35605,2545
516,53590,17990
18864,8475,39233
11128,36380,46117
56218,22443,9113
19932,50942,38688
16781,17926,52573
55544,14937,51570
62243,61959,35320
3729,34465,50137
8456,52016,4275
60160,16689,36093
8756,3046,14679
21470,33615,61696
14591,58579,28812
26901,17449,23448
28646,27417,23815
5501,47511,59044
35893,16630,521
18353,26573,30680
39073,38286,27722
11978,55854,51577
56213,1984,12722
5253,52919,30752
63944,8983,55214
21846,6863,13178
60999,16469,11175
23552,4218,2717
19516,45023,46793
37834,34107,41798
38064,64735,41342
51556,1173,55031
26615,57058,32700
48684,62508,980
8150,1500,8129
23543,47224,4542
39787,35522,5487
37541,30462,6483
37506,42794,37233
17843,35912,12140
51777,39690,42494
42776,47239,63857
56159,791,3162
51458,10137,42330
45814,23754,49117
44244,18341,18554
22952,30263,57042
19514,49567,60164
21784,2661,62401
46538,29935,19217
4161,4544,60056
11621,43948,60394
40066,49162,28998
8873,12035,20861
26419,26717,22484
47948,12659,54635
869,25186,7458
59899,57028,11989
25977,45820,9107
1627,6253,10786
4036,45872,22418
24595,26989,22492
10598,44109,36506
11019,32382,5164
46771,57557,35243
62317,50933,27138
62101,8400,55690
29344,36630,3346
57563,38217,27849
48665,18444,20053
64934,31075,42744
31104,266,27759
56261,25465,39997
57294,16700,42283
5747,58922,14565
22954,9784,4648
39256,47549,12031
36774,49854,17089
26120,47793,30330
16699,7354,54546
39813,13478,16353
58287,36377,63329
21879,22093,4748
7469,13905,60527
60311,56134,22068
32350,59708,39231
21671,63454,11644
59974,12394,28609
23381,51730,39902
29095,29129,28547
45114,52049,62107
38914,18833,15341
34060,10150,51457
3150,60181,523
57943,19849,49840
1997,32219,38869
33328,60285,28100
3058,55208,45398
16840,10527,54844
3575,11613,63874
1123,35925,18559
5783,22794,60290
33842,219,30878
35189,57224,6879
51950,64284,6698
20815,31526,2645
50795,59729,4149
50360,19318,42973
4341,53510,32190
13961,62285,5771
7822,15959,5136
28967,41150,6738
10706,32025,46061
30821,27546,32607
42552,34397,29167
39160,43676,8186
4785,44944,48037
933,38627,47222
45164,36122,38065
30313,31576,46345
34869,51129,14334
63103,20127,49193
45321,47925,21550
39445,49663,50406
35898,53406,54228
46410,43720,56965
3828,9840,31180
19333,14534,22943
41865,50154,64693
42081,18880,21479
19014,15703,61194
62557,23799,41081
60647,63490,16815
62427,40273,24582
34075,27203,37812
6312,3406,53494
12794,3877,13350
23533,58116,37230
51802,62979,6661
42241,22162,28349
50848,23114,54448
345,54676,34675
32954,19678,64093
3672,9281,1297
4295,45753,3282
28162,23310,10571
61457,25181,23481
47109,56567,50691
23133,43999,27724
31302,57208,26584
5664,37615,22287
60615,18459,39629
41492,18611,42948
11037,27757,12566
16052,53278,44791
49919,1362,36054
10854,50265,51898
56039,43808,4555
4406,59711,23055
53090,8701,42601
39927,15714,39084
32011,35846,45299
40896,13583,16764
26875,64029,61823
57582,58178,2805
55700,63247,9856
30255,50778,46932
16168,6210,778
3851,27206,7002
33967,19904,38048
14946,18349,13986
21267,25801,55585
3076,11768,56204
4072,7482,24325
5942,57162,8488
16184,45869,30955
7339,48195,11556
16178,48235,28363
61779,43054,7555
46727,53824,10674
35695,36890,27991
51533,412,62606
22130,2164,61352
6623,25982,60490
29370,40590,53878
45887,44317,60740
58939,1616,4993
4580,62015,23086
13385,8652,25053
3960,19327,8650
277,20144,56793
65196,7617,44203
2802,15837,18537
55853,64581,36920
58891,37042,49874
52868,29048,46103
8394,38863,19486
29461,30525,60758
41028,36084,32419
56508,4861,56397
11136,36857,63665
49178,4538,4659
38473,53759,35222
1015,51859,11648
62412,4976,63013
5648,62689,29691
25120,5307,46644
4769,27922,10757
21144,60622,29118
26966,14497,8718
32126,14296,37356
43545,40521,53415
53160,7469,46335
5509,28650,5504
43553,62017,16989
33511,54690,47246
33336,17151,62459
59228,6272,47578
5373,60244,17927
58131,2247,23634
65220,63779,32350
64936,24802,13045
3548,4167,41465
52725,24692,57551
64790,14153,15014
39190,31378,31837
28449,17198,38235
6362,16071,19112
24667,11871,50192
44722,2682,45851
8350,12695,58254
57373,41686,9949
29847,51063,31667
47959,35220,4404
45770,40552,55475
37467,45453,2137
38794,36866,17145
4717,42342,62167
41034,57443,29104
1497,40286,3604
6058,40687,25755
6127,34508,59930
57885,12489,30458
50580,17014,32793
24360,29764,9447
19697,32711,55796
42460,11532,22088
8859,6769,40797
62596,56819,31001
41990,42829,64391
31833,13920,8037
22744,5089,34559
50787,27462,9068
47432,26284,45222
19367,48929,53375
1032,25426,11409
24078,7160,13055
59934,16426,5235
19650,44976,44392
33441,44010,31315
9203,53138,12385
11184,51663,13898
64671,20044,35784
58433,61730,17063
11325,34885,8478
39022,43158,49324
48806,61766,57482
48248,34055,26666
23690,30142,38132
60340,43058,47753
13533,61373,32735
2947,37612,929
2995,62881,54549
54039,22645,61628
42320,21942,22373
1118,51523,63869
9543,12302,6838
37649,8677,6612
32346,30544,203
4870,43671,50455
65430,43892,15476
21292,48698,54830
40120,4002,56233
17216,63811,5442
34145,12018,23036
41332,47679,20449
7854,44279,20975
19753,10849,60356
41623,8255,50488
33495,18406,63051
30197,34613,4434
4392,39741,21647
46916,42041,25878
48418,13724,2212
7047,53289,26817
57396,6940,17094
31643,13151,50073
55639,6226,30902
17154,7318,16653
4500,51299,1881
19337,45832,35455
33440,27191,44089
24574,53194,9542
38040,659,16460
61449,5997,8777
19065,26109,62381
40611,23457,25247
312,21989,31447
65498,48731,11228
35714,7008,31974
36482,27573,17020
13949,2588,903
40725,4050,4944
8814,57879,33345
11368,13314,27718
43640,30705,61251
59147,11542,3877
57896,18183,12796
64736,30399,11287
18843,60648,10327
36397,37908,48927
21219,11470,54790
61366,21532,12780
33460,61327,22082
4726,3637,37000
2798,41209,11728
31211,16747,1676
43797,6398,11438
20797,52612,27645
64277,32165,16383
388,42379,32370
62870,59536,21616
53922,55229,15145
12182,53121,63
20090,31025,20983
48231,56487,8415
3396,3913,14541
2420,64762,46165
25446,35880,40643
60551,30172,25318
39518,63349,45323
5843,5191,45714
14559,49641,36167
11590,35356,52145
36715,10329,6889
1984,37104,52684
52709,64855,1761
31102,41093,22364
54546,43285,64467
28677,9098,23819
8772,11371,24534
48,12168,31153
15285,2468,29378
11393,40731,47449
38349,6407,5978
5366,12330,31683
4219,11210,13837
17522,18778,46668
60851,29112,1367
54134,32029,1810
39441,56118,48466
3595,26613,38191
55435,34698,15706
2168,44444,30431
12445,30846,47952
53542,21217,62980
42217,53591,3900
33386,57502,53457
56060,44780,44095
32696,28872,29029
51187,38062,10393
41202,55406,62577
49272,58724,16394
8646,44586,40711
22298,62781,59497
11077,61740,6439
53361,14673,57766
22815,43259,33250
49371,24984,29348
22165,61816,18576
55830,10170,62065
17496,32510,21079
63761,50883,59961
24474,54284,49549
30125,57171,29839
17618,15774,55392
29695,58820,22300
5643,13430,33143
52006,14290,58288
58017,8767,17033
11533,3556,60670
4969,64895,38189
18229,27784,44834
42616,2063,37909
52768,64782,29796
63879,43061,43362
9414,15838,27725
10033,7638,49834
1183,34508,35284
61923,31309,55741
26141,14003,65183
47084,55837,8548
7285,52727,45216
3729,59292,40368
1479,61746,38895
2521,13013,46174
65303,7491,50957
12370,17995,11679
35275,54987,64110
20058,22506,7706
54232,18399,14884
29,63646,59315
34238,10063,14191
5747,35421,35962
44571,2133,48666
1192,5175,13015
16136,48276,31762
61012,23422,45399
35466,64741,57617
17176,36946,63335
60950,19698,19093
49959,60716,51540
27190,62330,39307
13173,62466,61365
51780,33231,27260
19434,40474,36559
51631,19464,34725
38583,20331,3899
29527,44331,18730
55753,8561,31395
46464,56946,15429
13736,62600,37018
39685,9210,27289
20484,9613,30377
8414,37661,46715
46560,3827,24259
57360,30981,47564
64543,19012,51826
27774,12178,45625
15941,14016,38762
45409,35375,49093
54490,31503,42328
54840,27536,52043
51834,18829,14019
6329,42050,5588
27391,52793,28332
33458,41127,32396
49855,7605,58216
50338,4802,47395
17219,58752,60549
42463,63779,3396
62580,34286,16822
29223,61585,32956
53299,56997,64819
8225,3702,11344
5476,53635,43350
39078,59967,34819
19600,28380,36017
21965,5897,41089
47210,28294,35766
47947,9063,41329
15550,15868,35704
50191,65405,38044
23473,34991,205
4670,40693,53475
28206,47134,50816
38934,25248,1064
15882,2620,25512
21295,3644,46929
59617,29521,17291
7346,65094,57322
17619,46424,56951
59524,37219,1202
9267,15952,11821
43117,56477,26795
44246,25527,8966
2,59797,49953
41395,50193,8079
59664,64869,43591
19647,64334,52094
40024,47853,63258
45931,13421,3734
7564,61813,52042
16041,28859,43303
65457,10121,40364
58381,7266,48119
9677,10462,62256
53691,3664,7104
47682,62958,57018
19616,25262,39814
53897,63863,7200
50789,53900,43459
58122,26646,17672
38556,52249,28589
